"REGIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"MOLISE";"CAMPOBASSO-ISERNIA";"CAMPODIPIETRA";1006;;826;;17;"MSI";"27"
"MOLISE";"CAMPOBASSO-ISERNIA";"CAMPODIPIETRA";1006;;826;;17;"PRI";"12"
"MOLISE";"CAMPOBASSO-ISERNIA";"CERCEMAGGIORE";2931;;2425;;106;"PLI";"19"
"MOLISE";"CAMPOBASSO-ISERNIA";"CERCEMAGGIORE";2931;;2425;;106;"PSDI";"68"
"MOLISE";"CAMPOBASSO-ISERNIA";"CERCEMAGGIORE";2931;;2425;;106;"PCI-PSIUP-PSI";"76"
"MOLISE";"CAMPOBASSO-ISERNIA";"CERCEMAGGIORE";2931;;2425;;106;"DC";"1491"
"MOLISE";"CAMPOBASSO-ISERNIA";"CERCEMAGGIORE";2931;;2425;;106;"MSI";"51"
"MOLISE";"CAMPOBASSO-ISERNIA";"CERCEMAGGIORE";2931;;2425;;106;"PRI";"539"
"MOLISE";"CAMPOBASSO-ISERNIA";"CERCEPICCOLA";763;;507;;22;"PLI";"2"
"MOLISE";"CAMPOBASSO-ISERNIA";"CERCEPICCOLA";763;;507;;22;"PSDI";"24"
"MOLISE";"CAMPOBASSO-ISERNIA";"CERCEPICCOLA";763;;507;;22;"PCI-PSIUP-PSI";"24"
"MOLISE";"CAMPOBASSO-ISERNIA";"CERCEPICCOLA";763;;507;;22;"DC";"325"
"MOLISE";"CAMPOBASSO-ISERNIA";"CERCEPICCOLA";763;;507;;22;"MSI";"35"
"MOLISE";"CAMPOBASSO-ISERNIA";"CERCEPICCOLA";763;;507;;22;"PRI";"57"
"MOLISE";"CAMPOBASSO-ISERNIA";"COLLE D'ANCHISE";836;;652;;23;"PLI";"28"
"MOLISE";"CAMPOBASSO-ISERNIA";"COLLE D'ANCHISE";836;;652;;23;"PSDI";"145"
"MOLISE";"CAMPOBASSO-ISERNIA";"COLLE D'ANCHISE";836;;652;;23;"PCI-PSIUP-PSI";"65"
"MOLISE";"CAMPOBASSO-ISERNIA";"COLLE D'ANCHISE";836;;652;;23;"DC";"367"
"MOLISE";"CAMPOBASSO-ISERNIA";"COLLE D'ANCHISE";836;;652;;23;"MSI";"12"
"MOLISE";"CAMPOBASSO-ISERNIA";"COLLE D'ANCHISE";836;;652;;23;"PRI";"2"
"MOLISE";"CAMPOBASSO-ISERNIA";"DURONIA";661;;629;;15;"PLI";"11"
"MOLISE";"CAMPOBASSO-ISERNIA";"DURONIA";661;;629;;15;"PSDI";"25"
"MOLISE";"CAMPOBASSO-ISERNIA";"DURONIA";661;;629;;15;"PCI-PSIUP-PSI";"57"
"MOLISE";"CAMPOBASSO-ISERNIA";"DURONIA";661;;629;;15;"DC";"417"
"MOLISE";"CAMPOBASSO-ISERNIA";"DURONIA";661;;629;;15;"MSI";"37"
"MOLISE";"CAMPOBASSO-ISERNIA";"DURONIA";661;;629;;15;"PRI";"1"
"MOLISE";"CAMPOBASSO-ISERNIA";"FERRAZZANO";1171;;1013;;50;"PLI";"19"
"MOLISE";"CAMPOBASSO-ISERNIA";"FERRAZZANO";1171;;1013;;50;"PSDI";"68"
"MOLISE";"CAMPOBASSO-ISERNIA";"FERRAZZANO";1171;;1013;;50;"PCI-PSIUP-PSI";"124"
"MOLISE";"CAMPOBASSO-ISERNIA";"FERRAZZANO";1171;;1013;;50;"DC";"651"
"MOLISE";"CAMPOBASSO-ISERNIA";"FERRAZZANO";1171;;1013;;50;"MSI";"58"
"MOLISE";"CAMPOBASSO-ISERNIA";"FERRAZZANO";1171;;1013;;50;"PRI";"13"
"LOMBARDIA";"CLUSONE";"CENATE SOPRA";784;;695;;13;"MSI";"13"
"LOMBARDIA";"CLUSONE";"CENATE SOPRA";784;;695;;13;"PSDI";"35"
"LOMBARDIA";"CLUSONE";"CENATE SOPRA";784;;695;;13;"PRI";"3"
"CALABRIA";"VIBO VALENTIA";"SPILINGA";1013;;807;;33;"PSDI";"10"
"CALABRIA";"VIBO VALENTIA";"STEFANACONI";1424;;1065;;40;"PCI-PSIUP";"135"
"CALABRIA";"VIBO VALENTIA";"STEFANACONI";1424;;1065;;40;"MSI";"115"
"CALABRIA";"VIBO VALENTIA";"STEFANACONI";1424;;1065;;40;"DC";"703"
"CALABRIA";"VIBO VALENTIA";"STEFANACONI";1424;;1065;;40;"PSI";"33"
"CALABRIA";"VIBO VALENTIA";"STEFANACONI";1424;;1065;;40;"PRI";"12"
"CALABRIA";"VIBO VALENTIA";"STEFANACONI";1424;;1065;;40;"PSDI";"7"
"MARCHE";"ANCONA";"SANTA MARIA NUOVA";2305;;2231;;91;"PCI-PSIUP";"674"
"MARCHE";"ANCONA";"SANTA MARIA NUOVA";2305;;2231;;91;"PSI";"300"
"MARCHE";"ANCONA";"SANTA MARIA NUOVA";2305;;2231;;91;"DC";"798"
"MARCHE";"ANCONA";"SIROLO";2051;;1949;;83;"PSDI";"62"
"MARCHE";"ANCONA";"SIROLO";2051;;1949;;83;"PLI";"24"
"MARCHE";"ANCONA";"SIROLO";2051;;1949;;83;"MSI";"74"
"MARCHE";"ANCONA";"SIROLO";2051;;1949;;83;"PRI";"18"
"MARCHE";"ANCONA";"SIROLO";2051;;1949;;83;"PCI-PSIUP";"701"
"MARCHE";"ANCONA";"SIROLO";2051;;1949;;83;"PSI";"347"
"MARCHE";"ANCONA";"SIROLO";2051;;1949;;83;"DC";"625"
"VALLE D'AOSTA";"AOSTA";"ALLEIN";257;;230;;14;"DEM.POP.";"35"
"VALLE D'AOSTA";"AOSTA";"ALLEIN";257;;230;;14;"MSI";"0"
"VENETO";"BELLUNO";"MEL";4607;;3963;;85;"PCI-PSIUP";"444"
"VENETO";"BELLUNO";"MEL";4607;;3963;;85;"PSDI";"360"
"VENETO";"BELLUNO";"MEL";4607;;3963;;85;"PLI";"64"
"VENETO";"BELLUNO";"MEL";4607;;3963;;85;"PRI";"40"
"VENETO";"BELLUNO";"MEL";4607;;3963;;85;"MSI";"76"
"VENETO";"BELLUNO";"MEL";4607;;3963;;85;"PSI";"575"
"VENETO";"BELLUNO";"MEL";4607;;3963;;85;"DC";"2248"
"VENETO";"BELLUNO";"OSPITALE DI CADORE";397;;330;;5;"PCI-PSIUP";"42"
"VENETO";"BELLUNO";"OSPITALE DI CADORE";397;;330;;5;"PSDI";"65"
"VENETO";"BELLUNO";"OSPITALE DI CADORE";397;;330;;5;"PLI";"7"
"VENETO";"BELLUNO";"OSPITALE DI CADORE";397;;330;;5;"PRI";"4"
"VENETO";"BELLUNO";"OSPITALE DI CADORE";397;;330;;5;"MSI";"10"
"VENETO";"BELLUNO";"OSPITALE DI CADORE";397;;330;;5;"PSI";"48"
"VENETO";"BELLUNO";"OSPITALE DI CADORE";397;;330;;5;"DC";"148"
"VENETO";"BELLUNO";"PEDAVENA";2920;;2595;;85;"PCI-PSIUP";"454"
"VENETO";"BELLUNO";"PEDAVENA";2920;;2595;;85;"PSDI";"227"
"VENETO";"BELLUNO";"PEDAVENA";2920;;2595;;85;"PLI";"49"
"VENETO";"BELLUNO";"PEDAVENA";2920;;2595;;85;"PRI";"40"
"VENETO";"BELLUNO";"PEDAVENA";2920;;2595;;85;"MSI";"67"
"VENETO";"BELLUNO";"PEDAVENA";2920;;2595;;85;"PSI";"695"
"VENETO";"BELLUNO";"PEDAVENA";2920;;2595;;85;"DC";"930"
"VENETO";"BELLUNO";"PERAROLO DI CADORE";352;;299;;7;"PCI-PSIUP";"86"
"VENETO";"BELLUNO";"PERAROLO DI CADORE";352;;299;;7;"PSDI";"74"
"VENETO";"BELLUNO";"PERAROLO DI CADORE";352;;299;;7;"PLI";"11"
"VENETO";"BELLUNO";"PERAROLO DI CADORE";352;;299;;7;"PRI";"5"
"VENETO";"BELLUNO";"PERAROLO DI CADORE";352;;299;;7;"MSI";"4"
"VENETO";"BELLUNO";"PERAROLO DI CADORE";352;;299;;7;"PSI";"27"
"VENETO";"BELLUNO";"PERAROLO DI CADORE";352;;299;;7;"DC";"81"
"VENETO";"BELLUNO";"PIEVE D'ALPAGO";1487;;1333;;32;"PCI-PSIUP";"191"
"VENETO";"BELLUNO";"PIEVE D'ALPAGO";1487;;1333;;32;"PSDI";"327"
"VENETO";"BELLUNO";"PIEVE D'ALPAGO";1487;;1333;;32;"PLI";"22"
"VENETO";"BELLUNO";"PIEVE D'ALPAGO";1487;;1333;;32;"PRI";"18"
"VENETO";"BELLUNO";"PIEVE D'ALPAGO";1487;;1333;;32;"MSI";"43"
"VENETO";"BELLUNO";"PIEVE D'ALPAGO";1487;;1333;;32;"PSI";"122"
"VENETO";"BELLUNO";"PIEVE D'ALPAGO";1487;;1333;;32;"DC";"557"
"VENETO";"BELLUNO";"PIEVE DI CADORE";2660;;2407;;44;"PCI-PSIUP";"382"
"VENETO";"BELLUNO";"PIEVE DI CADORE";2660;;2407;;44;"PSDI";"313"
"VENETO";"BELLUNO";"PIEVE DI CADORE";2660;;2407;;44;"PLI";"138"
"VENETO";"BELLUNO";"PIEVE DI CADORE";2660;;2407;;44;"PRI";"79"
"VENETO";"BELLUNO";"PIEVE DI CADORE";2660;;2407;;44;"MSI";"184"
"VENETO";"BELLUNO";"PIEVE DI CADORE";2660;;2407;;44;"PSI";"215"
"VENETO";"BELLUNO";"PIEVE DI CADORE";2660;;2407;;44;"DC";"1016"
"VENETO";"BELLUNO";"PONTE NELLE ALPI";4568;;4188;;81;"PCI-PSIUP";"1256"
"VENETO";"BELLUNO";"PONTE NELLE ALPI";4568;;4188;;81;"PSDI";"328"
"VENETO";"BELLUNO";"PONTE NELLE ALPI";4568;;4188;;81;"PLI";"94"
"VENETO";"BELLUNO";"PONTE NELLE ALPI";4568;;4188;;81;"PRI";"95"
"VENETO";"BELLUNO";"PONTE NELLE ALPI";4568;;4188;;81;"MSI";"102"
"VENETO";"BELLUNO";"PONTE NELLE ALPI";4568;;4188;;81;"PSI";"735"
"VENETO";"BELLUNO";"PONTE NELLE ALPI";4568;;4188;;81;"DC";"1447"
"VENETO";"BELLUNO";"PUOS D'ALPAGO";1555;;1359;;21;"PCI-PSIUP";"152"
"VENETO";"BELLUNO";"PUOS D'ALPAGO";1555;;1359;;21;"PSDI";"211"
"VENETO";"BELLUNO";"PUOS D'ALPAGO";1555;;1359;;21;"PLI";"47"
"VENETO";"BELLUNO";"PUOS D'ALPAGO";1555;;1359;;21;"PRI";"9"
"VENETO";"BELLUNO";"PUOS D'ALPAGO";1555;;1359;;21;"MSI";"31"
"VENETO";"BELLUNO";"PUOS D'ALPAGO";1555;;1359;;21;"PSI";"155"
"VENETO";"BELLUNO";"PUOS D'ALPAGO";1555;;1359;;21;"DC";"705"
"VENETO";"BELLUNO";"RIVAMONTE AGORDINO";795;;649;;28;"PCI-PSIUP";"70"
"VENETO";"BELLUNO";"RIVAMONTE AGORDINO";795;;649;;28;"PSDI";"50"
"VENETO";"BELLUNO";"RIVAMONTE AGORDINO";795;;649;;28;"PLI";"29"
"VENETO";"BELLUNO";"RIVAMONTE AGORDINO";795;;649;;28;"PRI";"19"
"VENETO";"BELLUNO";"RIVAMONTE AGORDINO";795;;649;;28;"MSI";"14"
"VENETO";"BELLUNO";"RIVAMONTE AGORDINO";795;;649;;28;"PSI";"62"
"VENETO";"BELLUNO";"RIVAMONTE AGORDINO";795;;649;;28;"DC";"369"
"VENETO";"BELLUNO";"ROCCA PIETORE";1449;;1228;;39;"PCI-PSIUP";"116"
"VENETO";"BELLUNO";"ROCCA PIETORE";1449;;1228;;39;"PSDI";"229"
"VENETO";"BELLUNO";"ROCCA PIETORE";1449;;1228;;39;"PLI";"15"
"VENETO";"BELLUNO";"ROCCA PIETORE";1449;;1228;;39;"PRI";"14"
"VENETO";"BELLUNO";"ROCCA PIETORE";1449;;1228;;39;"MSI";"19"
"VENETO";"BELLUNO";"ROCCA PIETORE";1449;;1228;;39;"PSI";"108"
"VENETO";"BELLUNO";"ROCCA PIETORE";1449;;1228;;39;"DC";"670"
"VENETO";"BELLUNO";"SAN GREGORIO NELLE ALPI";1027;;863;;19;"PCI-PSIUP";"77"
"VENETO";"BELLUNO";"SAN GREGORIO NELLE ALPI";1027;;863;;19;"PSDI";"172"
"VENETO";"BELLUNO";"SAN GREGORIO NELLE ALPI";1027;;863;;19;"PLI";"26"
"VENETO";"BELLUNO";"SAN GREGORIO NELLE ALPI";1027;;863;;19;"PRI";"10"
"VENETO";"BELLUNO";"SAN GREGORIO NELLE ALPI";1027;;863;;19;"MSI";"26"
"VENETO";"BELLUNO";"SAN GREGORIO NELLE ALPI";1027;;863;;19;"PSI";"105"
"VENETO";"BELLUNO";"SAN GREGORIO NELLE ALPI";1027;;863;;19;"DC";"418"
"VENETO";"BELLUNO";"SAN NICOLO' DI COMELICO";341;;283;;8;"PCI-PSIUP";"32"
"VENETO";"BELLUNO";"SAN NICOLO' DI COMELICO";341;;283;;8;"PSDI";"12"
"VENETO";"BELLUNO";"SAN NICOLO' DI COMELICO";341;;283;;8;"PLI";"18"
"VENETO";"BELLUNO";"SAN NICOLO' DI COMELICO";341;;283;;8;"PRI";"6"
"VENETO";"BELLUNO";"SAN NICOLO' DI COMELICO";341;;283;;8;"MSI";"15"
"VENETO";"BELLUNO";"SAN NICOLO' DI COMELICO";341;;283;;8;"PSI";"27"
"VENETO";"BELLUNO";"SAN NICOLO' DI COMELICO";341;;283;;8;"DC";"155"
"VENETO";"BELLUNO";"SAN PIETRO DI CADORE";1604;;1319;;23;"PCI-PSIUP";"244"
"VENETO";"BELLUNO";"SAN PIETRO DI CADORE";1604;;1319;;23;"PSDI";"98"
"VENETO";"BELLUNO";"SAN PIETRO DI CADORE";1604;;1319;;23;"PLI";"39"
"VENETO";"BELLUNO";"SAN PIETRO DI CADORE";1604;;1319;;23;"PRI";"9"
"VENETO";"BELLUNO";"SAN PIETRO DI CADORE";1604;;1319;;23;"MSI";"92"
"VENETO";"BELLUNO";"SAN PIETRO DI CADORE";1604;;1319;;23;"PSI";"84"
"VENETO";"BELLUNO";"SAN PIETRO DI CADORE";1604;;1319;;23;"DC";"698"
"VENETO";"BELLUNO";"SANTA GIUSTINA";4055;;3369;;66;"PCI-PSIUP";"478"
"VENETO";"BELLUNO";"SANTA GIUSTINA";4055;;3369;;66;"PSDI";"314"
"VENETO";"BELLUNO";"SANTA GIUSTINA";4055;;3369;;66;"PLI";"163"
"VENETO";"BELLUNO";"SANTA GIUSTINA";4055;;3369;;66;"PRI";"39"
"CALABRIA";"VIBO VALENTIA";"SPILINGA";1013;;807;;33;"PCI-PSIUP";"160"
"CALABRIA";"VIBO VALENTIA";"SPILINGA";1013;;807;;33;"MSI";"71"
"CALABRIA";"VIBO VALENTIA";"SPILINGA";1013;;807;;33;"DC";"402"
"ABRUZZO";"LANCIANO-VASTO";"SCHIAVI DI ABRUZZO";2233;;2068;;31;"PSDI";"133"
"ABRUZZO";"LANCIANO-VASTO";"SCHIAVI DI ABRUZZO";2233;;2068;;31;"PSI";"120"
"ABRUZZO";"LANCIANO-VASTO";"SCHIAVI DI ABRUZZO";2233;;2068;;31;"MSI";"31"
"ABRUZZO";"LANCIANO-VASTO";"SCHIAVI DI ABRUZZO";2233;;2068;;31;"PRI";"8"
"ABRUZZO";"LANCIANO-VASTO";"SCHIAVI DI ABRUZZO";2233;;2068;;31;"PCI-PSIUP";"322"
"ABRUZZO";"LANCIANO-VASTO";"TORINO DI SANGRO";2348;;2090;;53;"DC";"1209"
"CAMPANIA";"AVELLINO";"QUINDICI";1457;;1183;;41;"PCI-PSIUP";"134"
"CAMPANIA";"AVELLINO";"QUINDICI";1457;;1183;;41;"MSI";"366"
"CAMPANIA";"AVELLINO";"QUINDICI";1457;;1183;;41;"PLI";"31"
"CAMPANIA";"AVELLINO";"QUINDICI";1457;;1183;;41;"PSDI";"288"
"CAMPANIA";"AVELLINO";"QUINDICI";1457;;1183;;41;"DC";"255"
"CAMPANIA";"AVELLINO";"QUINDICI";1457;;1183;;41;"PSI";"34"
"CAMPANIA";"AVELLINO";"QUINDICI";1457;;1183;;41;"PRI";"8"
"CAMPANIA";"AVELLINO";"ROCCABASCERANA";1457;;1247;;15;"PCI-PSIUP";"127"
"CAMPANIA";"AVELLINO";"ROCCABASCERANA";1457;;1247;;15;"MSI";"162"
"CAMPANIA";"AVELLINO";"ROCCABASCERANA";1457;;1247;;15;"PLI";"33"
"CAMPANIA";"AVELLINO";"ROCCABASCERANA";1457;;1247;;15;"PSDI";"19"
"TRENTINO-ALTO ADIGE";"TRENTO";"LAVARONE";886;;776;;19;"PRI";"12"
"TRENTINO-ALTO ADIGE";"TRENTO";"LAVARONE";886;;776;;19;"PSI";"86"
"TRENTINO-ALTO ADIGE";"TRENTO";"LAVARONE";886;;776;;19;"PSDI";"42"
"TRENTINO-ALTO ADIGE";"TRENTO";"LAVIS";3063;;2960;;111;"MSI";"59"
"TRENTINO-ALTO ADIGE";"TRENTO";"LAVIS";3063;;2960;;111;"PPST-PPTT";"260"
"TRENTINO-ALTO ADIGE";"TRENTO";"LAVIS";3063;;2960;;111;"DC";"1574"
"TRENTINO-ALTO ADIGE";"TRENTO";"LAVIS";3063;;2960;;111;"PCI-PSIUP";"290"
"TRENTINO-ALTO ADIGE";"TRENTO";"LAVIS";3063;;2960;;111;"PLI";"90"
"TRENTINO-ALTO ADIGE";"TRENTO";"LAVIS";3063;;2960;;111;"PRI";"39"
"TRENTINO-ALTO ADIGE";"TRENTO";"LAVIS";3063;;2960;;111;"PSI";"372"
"TRENTINO-ALTO ADIGE";"TRENTO";"LAVIS";3063;;2960;;111;"PSDI";"149"
"TRENTINO-ALTO ADIGE";"TRENTO";"LISIGNAGO";313;;302;;10;"MSI";"1"
"TRENTINO-ALTO ADIGE";"TRENTO";"LISIGNAGO";313;;302;;10;"PPST-PPTT";"22"
"TRENTINO-ALTO ADIGE";"TRENTO";"LISIGNAGO";313;;302;;10;"DC";"211"
"TRENTINO-ALTO ADIGE";"TRENTO";"LISIGNAGO";313;;302;;10;"PCI-PSIUP";"16"
"TRENTINO-ALTO ADIGE";"TRENTO";"LISIGNAGO";313;;302;;10;"PLI";"1"
"TRENTINO-ALTO ADIGE";"TRENTO";"LISIGNAGO";313;;302;;10;"PRI";"1"
"TRENTINO-ALTO ADIGE";"TRENTO";"LISIGNAGO";313;;302;;10;"PSI";"19"
"TRENTINO-ALTO ADIGE";"TRENTO";"LISIGNAGO";313;;302;;10;"PSDI";"16"
"TRENTINO-ALTO ADIGE";"TRENTO";"LONA-LASES";435;;421;;14;"MSI";"2"
"TRENTINO-ALTO ADIGE";"TRENTO";"LONA-LASES";435;;421;;14;"PPST-PPTT";"21"
"TRENTINO-ALTO ADIGE";"TRENTO";"LONA-LASES";435;;421;;14;"DC";"256"
"TRENTINO-ALTO ADIGE";"TRENTO";"LONA-LASES";435;;421;;14;"PCI-PSIUP";"80"
"TRENTINO-ALTO ADIGE";"TRENTO";"LONA-LASES";435;;421;;14;"PLI";"5"
"TRENTINO-ALTO ADIGE";"TRENTO";"LONA-LASES";435;;421;;14;"PRI";"9"
"TRENTINO-ALTO ADIGE";"TRENTO";"LONA-LASES";435;;421;;14;"PSI";"19"
"TRENTINO-ALTO ADIGE";"TRENTO";"LONA-LASES";435;;421;;14;"PSDI";"13"
"TRENTINO-ALTO ADIGE";"TRENTO";"LUSERNA";357;;296;;11;"MSI";"3"
"TRENTINO-ALTO ADIGE";"TRENTO";"LUSERNA";357;;296;;11;"PPST-PPTT";"42"
"TRENTINO-ALTO ADIGE";"TRENTO";"LUSERNA";357;;296;;11;"DC";"136"
"TRENTINO-ALTO ADIGE";"TRENTO";"LUSERNA";357;;296;;11;"PCI-PSIUP";"35"
"TRENTINO-ALTO ADIGE";"TRENTO";"LUSERNA";357;;296;;11;"PLI";"3"
"TRENTINO-ALTO ADIGE";"TRENTO";"LUSERNA";357;;296;;11;"PRI";"1"
"TRENTINO-ALTO ADIGE";"TRENTO";"LUSERNA";357;;296;;11;"PSI";"54"
"TRENTINO-ALTO ADIGE";"TRENTO";"LUSERNA";357;;296;;11;"PSDI";"7"
"TRENTINO-ALTO ADIGE";"TRENTO";"PADERGNONE";385;;386;;15;"MSI";"7"
"TRENTINO-ALTO ADIGE";"TRENTO";"PADERGNONE";385;;386;;15;"PPST-PPTT";"5"
"TRENTINO-ALTO ADIGE";"TRENTO";"PADERGNONE";385;;386;;15;"DC";"223"
"TRENTINO-ALTO ADIGE";"TRENTO";"PADERGNONE";385;;386;;15;"PCI-PSIUP";"20"
"TRENTINO-ALTO ADIGE";"TRENTO";"PADERGNONE";385;;386;;15;"PLI";"8"
"TRENTINO-ALTO ADIGE";"TRENTO";"PADERGNONE";385;;386;;15;"PRI";"11"
"TRENTINO-ALTO ADIGE";"TRENTO";"PADERGNONE";385;;386;;15;"PSI";"63"
"TRENTINO-ALTO ADIGE";"TRENTO";"PADERGNONE";385;;386;;15;"PSDI";"22"
"TRENTINO-ALTO ADIGE";"TRENTO";"SEGONZANO";1013;;922;;37;"MSI";"9"
"TRENTINO-ALTO ADIGE";"TRENTO";"SEGONZANO";1013;;922;;37;"PPST-PPTT";"24"
"TRENTINO-ALTO ADIGE";"TRENTO";"SEGONZANO";1013;;922;;37;"DC";"640"
"TRENTINO-ALTO ADIGE";"TRENTO";"SEGONZANO";1013;;922;;37;"PCI-PSIUP";"54"
"TRENTINO-ALTO ADIGE";"TRENTO";"SEGONZANO";1013;;922;;37;"PLI";"12"
"TRENTINO-ALTO ADIGE";"TRENTO";"SEGONZANO";1013;;922;;37;"PRI";"7"
"TRENTINO-ALTO ADIGE";"TRENTO";"SEGONZANO";1013;;922;;37;"PSI";"29"
"TRENTINO-ALTO ADIGE";"TRENTO";"SEGONZANO";1013;;922;;37;"PSDI";"98"
"TRENTINO-ALTO ADIGE";"TRENTO";"SOVER";759;;670;;23;"MSI";"5"
"TRENTINO-ALTO ADIGE";"TRENTO";"SOVER";759;;670;;23;"PPST-PPTT";"18"
"TRENTINO-ALTO ADIGE";"TRENTO";"SOVER";759;;670;;23;"DC";"400"
"TRENTINO-ALTO ADIGE";"TRENTO";"SOVER";759;;670;;23;"PCI-PSIUP";"93"
"TRENTINO-ALTO ADIGE";"TRENTO";"SOVER";759;;670;;23;"PLI";"9"
"TRENTINO-ALTO ADIGE";"TRENTO";"SOVER";759;;670;;23;"PRI";"3"
"TRENTINO-ALTO ADIGE";"TRENTO";"SOVER";759;;670;;23;"PSI";"58"
"TRENTINO-ALTO ADIGE";"TRENTO";"SOVER";759;;670;;23;"PSDI";"54"
"TRENTINO-ALTO ADIGE";"TRENTO";"TERLAGO";783;;743;;20;"MSI";"18"
"TRENTINO-ALTO ADIGE";"TRENTO";"TERLAGO";783;;743;;20;"PPST-PPTT";"21"
"TRENTINO-ALTO ADIGE";"TRENTO";"TERLAGO";783;;743;;20;"DC";"481"
"TRENTINO-ALTO ADIGE";"TRENTO";"TERLAGO";783;;743;;20;"PCI-PSIUP";"56"
"TRENTINO-ALTO ADIGE";"TRENTO";"TERLAGO";783;;743;;20;"PLI";"21"
"TRENTINO-ALTO ADIGE";"TRENTO";"TERLAGO";783;;743;;20;"PRI";"7"
"TRENTINO-ALTO ADIGE";"TRENTO";"TERLAGO";783;;743;;20;"PSI";"51"
"TRENTINO-ALTO ADIGE";"TRENTO";"TERLAGO";783;;743;;20;"PSDI";"57"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";56661;;54845;;1828;"MSI";"2473"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";56661;;54845;;1828;"PPST-PPTT";"2133"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";56661;;54845;;1828;"DC";"27892"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";56661;;54845;;1828;"PCI-PSIUP";"5797"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";56661;;54845;;1828;"PLI";"3236"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";56661;;54845;;1828;"PRI";"2088"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";56661;;54845;;1828;"PSI";"5606"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";56661;;54845;;1828;"PSDI";"3218"
"TRENTINO-ALTO ADIGE";"TRENTO";"VALDA";162;;151;;14;"MSI";"2"
"TRENTINO-ALTO ADIGE";"TRENTO";"VALDA";162;;151;;14;"PPST-PPTT";"6"
"TRENTINO-ALTO ADIGE";"TRENTO";"VALDA";162;;151;;14;"DC";"89"
"TRENTINO-ALTO ADIGE";"TRENTO";"VALDA";162;;151;;14;"PCI-PSIUP";"14"
"TRENTINO-ALTO ADIGE";"TRENTO";"VALDA";162;;151;;14;"PLI";"7"
"TRENTINO-ALTO ADIGE";"TRENTO";"VALDA";162;;151;;14;"PRI";"4"
"TRENTINO-ALTO ADIGE";"TRENTO";"VALDA";162;;151;;14;"PSI";"6"
"TRENTINO-ALTO ADIGE";"TRENTO";"VALDA";162;;151;;14;"PSDI";"8"
"TRENTINO-ALTO ADIGE";"TRENTO";"VATTARO";414;;397;;11;"MSI";"3"
"TRENTINO-ALTO ADIGE";"TRENTO";"VATTARO";414;;397;;11;"PPST-PPTT";"40"
"TRENTINO-ALTO ADIGE";"TRENTO";"VATTARO";414;;397;;11;"DC";"253"
"TRENTINO-ALTO ADIGE";"TRENTO";"VATTARO";414;;397;;11;"PCI-PSIUP";"32"
"TRENTINO-ALTO ADIGE";"TRENTO";"VATTARO";414;;397;;11;"PLI";"20"
"TRENTINO-ALTO ADIGE";"TRENTO";"VATTARO";414;;397;;11;"PRI";"5"
"TRENTINO-ALTO ADIGE";"TRENTO";"VATTARO";414;;397;;11;"PSI";"20"
"TRENTINO-ALTO ADIGE";"TRENTO";"VATTARO";414;;397;;11;"PSDI";"13"
"CALABRIA";"CATANZARO";"CARAFFA DI CATANZARO";1224;;1154;;17;"PSI";"46"
"CALABRIA";"CATANZARO";"CARAFFA DI CATANZARO";1224;;1154;;17;"PRI";"7"
"CALABRIA";"CATANZARO";"CARAFFA DI CATANZARO";1224;;1154;;17;"PSDI";"4"
"CALABRIA";"CATANZARO";"CARDINALE";1943;;1342;;50;"PLI";"8"
"CALABRIA";"CATANZARO";"CARDINALE";1943;;1342;;50;"PCI-PSIUP";"325"
"CALABRIA";"CATANZARO";"CARDINALE";1943;;1342;;50;"MSI";"175"
"CALABRIA";"CATANZARO";"CARDINALE";1943;;1342;;50;"DC";"586"
"CALABRIA";"CATANZARO";"CARDINALE";1943;;1342;;50;"PSI";"144"
"CALABRIA";"CATANZARO";"CARDINALE";1943;;1342;;50;"PRI";"12"
"CALABRIA";"CATANZARO";"CARDINALE";1943;;1342;;50;"PSDI";"10"
"CALABRIA";"CATANZARO";"CATANZARO";43102;;40394;;1260;"PLI";"1212"
"CALABRIA";"CATANZARO";"CATANZARO";43102;;40394;;1260;"PCI-PSIUP";"10122"
"CALABRIA";"CATANZARO";"CATANZARO";43102;;40394;;1260;"MSI";"6280"
"CALABRIA";"CATANZARO";"CATANZARO";43102;;40394;;1260;"DC";"13880"
"CALABRIA";"CATANZARO";"CATANZARO";43102;;40394;;1260;"PSI";"3717"
"CALABRIA";"CATANZARO";"CATANZARO";43102;;40394;;1260;"PRI";"1364"
"CALABRIA";"CATANZARO";"CATANZARO";43102;;40394;;1260;"PSDI";"1343"
"CALABRIA";"CATANZARO";"CENADI";548;;425;;15;"PLI";"2"
"CALABRIA";"CATANZARO";"CENADI";548;;425;;15;"PCI-PSIUP";"40"
"CALABRIA";"CATANZARO";"CENADI";548;;425;;15;"MSI";"53"
